Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2006-02-27,MOH.F,57.08790588378906,76.80000305175781,76.94999694824219,76.3499984741211,76.94999694824219,800.0
2006-02-28,MOH.F,56.7534065246582,76.3499984741211,78.05000305175781,76.3499984741211,77.5,800.0
2006-03-01,MOH.F,56.97640609741211,76.6500015258789,76.69999694824219,75.5999984741211,76.44999694824219,1900.0
2006-03-02,MOH.F,59.0577278137207,79.44999694824219,80.3499984741211,78.0,78.0,12700.0
2006-03-03,MOH.F,59.80106735229492,80.44999694824219,81.05000305175781,79.44999694824219,79.44999694824219,1600.0
2006-03-06,MOH.F,59.65239715576172,80.25,81.4000015258789,80.0,81.4000015258789,3600.0
2006-03-07,MOH.F,59.0577278137207,79.44999694824219,79.55000305175781,79.19999694824219,79.55000305175781,1600.0
2006-03-08,MOH.F,58.46306228637695,78.6500015258789,79.55000305175781,78.25,79.44999694824219,1900.0
2006-03-09,MOH.F,59.02056884765625,79.4000015258789,79.4000015258789,78.80000305175781,78.8499984741211,1900.0
2006-03-10,MOH.F,59.80106735229492,80.44999694824219,80.44999694824219,78.94999694824219,79.19999694824219,1200.0
2006-03-13,MOH.F,60.39573669433594,81.25,81.25,80.80000305175781,80.80000305175781,3000.0
2006-03-14,MOH.F,60.13556671142578,80.9000015258789,81.0,80.44999694824219,80.69999694824219,400.0
2006-03-15,MOH.F,60.209903717041016,81.0,81.3499984741211,80.62000274658203,81.3499984741211,700.0
2006-03-16,MOH.F,60.39573669433594,81.25,81.5,80.6500015258789,81.0,1300.0
2006-03-17,MOH.F,60.358551025390625,81.19999694824219,81.69999694824219,81.19999694824219,81.5,700.0
2006-03-20,MOH.F,60.65591049194336,81.5999984741211,81.8499984741211,81.5999984741211,81.69999694824219,600.0
2006-03-21,MOH.F,60.09840774536133,80.8499984741211,81.55000305175781,80.4000015258789,81.55000305175781,3100.0
2006-03-22,MOH.F,60.209903717041016,81.0,81.0,80.3499984741211,80.75,300.0
2006-03-23,MOH.F,60.06123352050781,80.80000305175781,81.05000305175781,80.69999694824219,81.05000305175781,1300.0
2006-03-24,MOH.F,60.209903717041016,81.0,81.05000305175781,80.55000305175781,81.0,200.0
2006-03-27,MOH.F,60.209903717041016,81.0,81.0,81.0,81.0,0.0
2006-03-28,MOH.F,59.91255569458008,80.5999984741211,80.94999694824219,80.5,80.55000305175781,900.0
2006-03-29,MOH.F,59.986900329589844,80.69999694824219,80.80000305175781,80.3499984741211,80.55000305175781,1800.0
2006-03-30,MOH.F,60.358551025390625,81.19999694824219,81.19999694824219,80.9000015258789,80.9000015258789,800.0
2006-03-31,MOH.F,60.28423309326172,81.0999984741211,81.0999984741211,79.8499984741211,80.80000305175781,1000.0
2006-04-03,MOH.F,60.54439163208008,81.44999694824219,81.44999694824219,80.44999694824219,80.44999694824219,1900.0
2006-04-04,MOH.F,60.32138442993164,81.1500015258789,81.5,80.9000015258789,81.0,2800.0
2006-04-05,MOH.F,60.50724411010742,81.4000015258789,81.69999694824219,81.1500015258789,81.5999984741211,200.0
2006-04-06,MOH.F,59.91255569458008,80.5999984741211,81.5999984741211,80.5999984741211,81.44999694824219,1500.0
2006-04-07,MOH.F,59.317893981933594,79.80000305175781,80.80000305175781,79.80000305175781,80.80000305175781,900.0
2006-04-10,MOH.F,59.42939758300781,79.94999694824219,80.0999984741211,79.5,79.5999984741211,1000.0
2006-04-11,MOH.F,59.02056884765625,79.4000015258789,79.5999984741211,79.25,79.5999984741211,3300.0
2006-04-12,MOH.F,58.90906524658203,79.25,79.25,78.44999694824219,78.55000305175781,1700.0
2006-04-13,MOH.F,58.79756164550781,79.0999984741211,79.55000305175781,78.25,79.4000015258789,1500.0
2006-04-18,MOH.F,58.53738784790039,78.75,79.0,78.4000015258789,79.0,1300.0
2006-04-19,MOH.F,60.54439163208008,81.44999694824219,81.44999694824219,80.30000305175781,80.30000305175781,3200.0
2006-04-20,MOH.F,62.21688461303711,83.69999694824219,84.1500015258789,82.94999694824219,82.94999694824219,3200.0
2006-04-21,MOH.F,62.84872817993164,84.55000305175781,84.75,83.75,83.94999694824219,6500.0
2006-04-24,MOH.F,62.811561584472656,84.5,84.5,83.75,83.94999694824219,2200.0
2006-04-25,MOH.F,62.811561584472656,84.5,85.0999984741211,84.5,84.5999984741211,1100.0
2006-04-26,MOH.F,63.480560302734375,85.4000015258789,85.5,84.8499984741211,85.30000305175781,1800.0
2006-04-27,MOH.F,63.071712493896484,84.8499984741211,85.30000305175781,83.9000015258789,85.30000305175781,1100.0
2006-04-28,MOH.F,62.36558151245117,83.9000015258789,84.5,83.1500015258789,84.5,3200.0
2006-05-02,MOH.F,62.58855438232422,84.19999694824219,84.5999984741211,83.25,83.25,1000.0
2006-05-03,MOH.F,62.40271759033203,83.94999694824219,84.80000305175781,83.75,84.69999694824219,600.0
2006-05-04,MOH.F,62.36558151245117,83.9000015258789,83.9000015258789,83.4000015258789,83.4000015258789,2200.0
2006-05-05,MOH.F,63.10890197753906,84.9000015258789,84.9000015258789,83.8499984741211,83.8499984741211,3600.0
2006-05-08,MOH.F,63.70355987548828,85.69999694824219,86.0,84.80000305175781,84.80000305175781,2500.0
2006-05-09,MOH.F,62.99737548828125,84.75,85.55000305175781,84.75,85.55000305175781,700.0
2006-05-10,MOH.F,62.477046966552734,84.05000305175781,85.19999694824219,83.8499984741211,84.80000305175781,3900.0
2006-05-11,MOH.F,62.51420593261719,84.0999984741211,85.30000305175781,84.0999984741211,84.0999984741211,1000.0
2006-05-12,MOH.F,61.06473159790039,82.1500015258789,83.44999694824219,81.8499984741211,83.3499984741211,1800.0
2006-05-15,MOH.F,59.6152229309082,80.19999694824219,81.19999694824219,79.75,81.19999694824219,6700.0
2006-05-16,MOH.F,58.76039123535156,79.05000305175781,80.3499984741211,78.8499984741211,80.0999984741211,5900.0
2006-05-17,MOH.F,55.972896575927734,75.30000305175781,79.55000305175781,75.25,78.75,6600.0
2006-05-18,MOH.F,57.273746490478516,77.05000305175781,77.6500015258789,74.5999984741211,74.94999694824219,4900.0
2006-05-19,MOH.F,58.128570556640625,78.19999694824219,78.30000305175781,77.30000305175781,77.30000305175781,1800.0
2006-05-22,MOH.F,55.11806106567383,74.1500015258789,78.4000015258789,74.1500015258789,78.4000015258789,3300.0
2006-05-23,MOH.F,57.199398040771484,76.94999694824219,77.19999694824219,75.0999984741211,75.0999984741211,1800.0
2006-05-24,MOH.F,55.74991226196289,75.0,76.80000305175781,74.05000305175781,76.80000305175781,1300.0
2006-05-25,MOH.F,56.86491394042969,76.5,76.5999984741211,74.4000015258789,74.5999984741211,2200.0
2006-05-26,MOH.F,58.5002326965332,78.69999694824219,78.69999694824219,77.19999694824219,77.94999694824219,2400.0
2006-05-29,MOH.F,58.202880859375,78.30000305175781,78.75,78.19999694824219,78.6500015258789,2000.0
2006-05-30,MOH.F,56.7534065246582,76.3499984741211,78.3499984741211,76.0999984741211,78.3499984741211,1300.0
2006-05-31,MOH.F,57.05073547363281,76.75,76.8499984741211,75.30000305175781,75.3499984741211,2100.0
2006-06-01,MOH.F,56.7534065246582,76.3499984741211,76.3499984741211,75.55000305175781,76.25,800.0
2006-06-02,MOH.F,58.57455062866211,78.80000305175781,78.94999694824219,77.5,77.8499984741211,2400.0
2006-06-05,MOH.F,56.56756591796875,76.0999984741211,77.44999694824219,76.0999984741211,77.44999694824219,600.0
2006-06-06,MOH.F,54.94710159301758,73.91999816894531,75.3499984741211,73.80000305175781,75.0999984741211,2200.0
2006-06-07,MOH.F,55.22956085205078,74.30000305175781,74.69999694824219,73.44999694824219,74.44999694824219,800.0
2006-06-08,MOH.F,53.14823532104492,71.5,72.25,71.5,72.0999984741211,4400.0
2006-06-09,MOH.F,54.67207336425781,73.55000305175781,73.8499984741211,73.0,73.1500015258789,500.0
2006-06-12,MOH.F,53.259727478027344,71.6500015258789,72.94999694824219,71.6500015258789,72.94999694824219,400.0
2006-06-13,MOH.F,51.81024169921875,69.69999694824219,70.3499984741211,68.94999694824219,70.3499984741211,7100.0
2006-06-14,MOH.F,52.144744873046875,70.1500015258789,70.9000015258789,69.1500015258789,69.5999984741211,2800.0
2006-06-15,MOH.F,52.144744873046875,70.1500015258789,70.1500015258789,70.1500015258789,70.1500015258789,0.0
2006-06-16,MOH.F,52.144744873046875,70.1500015258789,70.1500015258789,70.1500015258789,70.1500015258789,0.0
2006-06-19,MOH.F,54.59773635864258,73.44999694824219,74.3499984741211,72.44999694824219,72.44999694824219,800.0
2006-06-20,MOH.F,54.82073211669922,73.75,73.75,72.80000305175781,72.80000305175781,700.0
2006-06-21,MOH.F,54.93223571777344,73.9000015258789,74.1500015258789,72.9000015258789,74.1500015258789,200.0
2006-06-22,MOH.F,54.96939468383789,73.94999694824219,75.55000305175781,73.69999694824219,75.55000305175781,900.0
2006-06-23,MOH.F,54.93223571777344,73.9000015258789,74.05000305175781,73.8499984741211,73.8499984741211,300.0
2006-06-26,MOH.F,55.2667236328125,74.3499984741211,74.55000305175781,74.05000305175781,74.4000015258789,300.0
2006-06-27,MOH.F,54.74641036987305,73.6500015258789,74.94999694824219,73.6500015258789,74.55000305175781,1500.0
2006-06-28,MOH.F,54.52339553833008,73.3499984741211,73.8499984741211,73.3499984741211,73.69999694824219,100.0
2006-06-29,MOH.F,55.82423400878906,75.0999984741211,75.25,74.55000305175781,74.55000305175781,1300.0
2006-06-30,MOH.F,57.533905029296875,77.4000015258789,78.19999694824219,76.3499984741211,76.94999694824219,600.0
2006-07-03,MOH.F,57.7197265625,77.6500015258789,78.05000305175781,76.9000015258789,78.05000305175781,1400.0
2006-07-04,MOH.F,57.7197265625,77.6500015258789,78.0,77.30000305175781,78.0,1600.0
2006-07-05,MOH.F,56.64189910888672,76.19999694824219,77.25,75.8499984741211,76.80000305175781,800.0
2006-07-06,MOH.F,57.162235260009766,76.9000015258789,76.9000015258789,76.44999694824219,76.44999694824219,300.0
2006-07-07,MOH.F,56.344581604003906,75.80000305175781,76.05000305175781,75.75,76.05000305175781,100.0
2006-07-10,MOH.F,57.199398040771484,76.94999694824219,76.94999694824219,75.4000015258789,75.9000015258789,400.0
2006-07-11,MOH.F,56.270225524902344,75.69999694824219,76.6500015258789,75.5,76.6500015258789,400.0
2006-07-12,MOH.F,56.7534065246582,76.3499984741211,77.0999984741211,76.05000305175781,76.05000305175781,700.0
2006-07-13,MOH.F,55.48973846435547,74.6500015258789,75.5999984741211,74.3499984741211,75.5999984741211,1400.0
2006-07-14,MOH.F,53.5198974609375,72.0,73.44999694824219,71.80000305175781,73.44999694824219,2400.0
2006-07-17,MOH.F,53.1110725402832,71.44999694824219,71.94999694824219,70.6500015258789,71.94999694824219,1100.0
2006-07-18,MOH.F,53.259727478027344,71.6500015258789,71.6500015258789,70.94999694824219,71.0999984741211,400.0
2006-07-19,MOH.F,54.114566802978516,72.80000305175781,72.80000305175781,71.9000015258789,72.1500015258789,1000.0
2006-07-20,MOH.F,55.526893615722656,74.69999694824219,74.69999694824219,74.1500015258789,74.1500015258789,700.0
2006-07-21,MOH.F,54.590301513671875,73.44000244140625,73.5999984741211,72.9000015258789,73.5999984741211,600.0
2006-07-24,MOH.F,55.155235290527344,74.19999694824219,74.25,73.5199966430664,73.5199966430664,400.0
2006-07-25,MOH.F,56.939231872558594,76.5999984741211,77.25,76.44999694824219,77.0,1000.0
2006-07-26,MOH.F,57.68256759643555,77.5999984741211,77.8499984741211,76.6500015258789,77.25,1500.0
2006-07-27,MOH.F,58.4258918762207,78.5999984741211,78.5999984741211,77.0,78.3499984741211,1500.0
2006-07-28,MOH.F,58.72321701049805,79.0,79.0,77.75,78.25,600.0
2006-07-31,MOH.F,58.5002326965332,78.69999694824219,78.94999694824219,78.4000015258789,78.94999694824219,1500.0
2006-08-01,MOH.F,57.7197265625,77.6500015258789,79.5999984741211,77.5,79.0999984741211,2500.0
2006-08-02,MOH.F,58.6860466003418,78.94999694824219,78.94999694824219,77.9000015258789,77.9000015258789,600.0
2006-08-03,MOH.F,58.24005889892578,78.3499984741211,79.1500015258789,77.69999694824219,79.0999984741211,1300.0
2006-08-04,MOH.F,58.6860466003418,78.94999694824219,79.25,78.0,78.5999984741211,1100.0
2006-08-07,MOH.F,57.42239761352539,77.25,78.0999984741211,77.0999984741211,78.0999984741211,1100.0
2006-08-08,MOH.F,57.236568450927734,77.0,77.4000015258789,77.0,77.4000015258789,100.0
2006-08-09,MOH.F,57.310890197753906,77.0999984741211,77.5999984741211,77.05000305175781,77.4000015258789,500.0
2006-08-10,MOH.F,55.67557144165039,74.9000015258789,76.0999984741211,74.9000015258789,76.0999984741211,1500.0
2006-08-11,MOH.F,55.46743392944336,74.62000274658203,75.69999694824219,74.62000274658203,75.55000305175781,400.0
2006-08-14,MOH.F,55.48973846435547,74.6500015258789,75.3499984741211,74.05000305175781,75.3499984741211,500.0
2006-08-15,MOH.F,56.344581604003906,75.80000305175781,75.80000305175781,74.55000305175781,74.5999984741211,600.0
2006-08-16,MOH.F,56.79056930541992,76.4000015258789,76.4000015258789,75.8499984741211,75.8499984741211,1300.0
2006-08-17,MOH.F,57.905555725097656,77.9000015258789,77.9000015258789,76.5999984741211,76.75,2700.0
2006-08-18,MOH.F,58.277225494384766,78.4000015258789,78.6500015258789,77.75,77.75,900.0
2006-08-21,MOH.F,57.68256759643555,77.5999984741211,78.30000305175781,77.44999694824219,78.30000305175781,800.0
2006-08-22,MOH.F,57.905555725097656,77.9000015258789,77.94999694824219,77.69999694824219,77.69999694824219,97.0
2006-08-23,MOH.F,57.645416259765625,77.55000305175781,78.05000305175781,77.55000305175781,78.0,700.0
2006-08-24,MOH.F,57.645416259765625,77.55000305175781,77.80000305175781,76.8499984741211,77.5999984741211,600.0
2006-08-25,MOH.F,57.86838150024414,77.8499984741211,77.8499984741211,77.3499984741211,77.3499984741211,700.0
2006-08-28,MOH.F,58.05423355102539,78.0999984741211,78.0999984741211,77.5,78.0,300.0
2006-08-29,MOH.F,58.76039123535156,79.05000305175781,80.0,78.3499984741211,78.3499984741211,1500.0
2006-08-30,MOH.F,60.209903717041016,81.0,81.0,79.6500015258789,79.6500015258789,100.0
2006-08-31,MOH.F,59.91255569458008,80.5999984741211,81.30000305175781,80.30000305175781,80.94999694824219,500.0
2006-09-01,MOH.F,59.83823776245117,80.5,80.5999984741211,80.0,80.1500015258789,2400.0
2006-09-04,MOH.F,60.39573669433594,81.25,81.44999694824219,80.69999694824219,80.69999694824219,700.0
2006-09-05,MOH.F,60.06123352050781,80.80000305175781,81.25,80.55000305175781,81.25,1100.0
2006-09-06,MOH.F,59.83823776245117,80.5,81.25,80.5,81.25,700.0
2006-09-07,MOH.F,57.86838150024414,77.8499984741211,78.9000015258789,77.30000305175781,78.9000015258789,5200.0
2006-09-08,MOH.F,57.83124542236328,77.80000305175781,78.25,77.55000305175781,77.9000015258789,2200.0
2006-09-11,MOH.F,57.905555725097656,77.9000015258789,77.9000015258789,77.1500015258789,77.44999694824219,1100.0
2006-09-12,MOH.F,58.46306228637695,78.6500015258789,78.6500015258789,77.75,78.0,1200.0
2006-09-13,MOH.F,58.72321701049805,79.0,79.0999984741211,78.6500015258789,79.05000305175781,2500.0
2006-09-14,MOH.F,58.64889144897461,78.9000015258789,79.80000305175781,78.9000015258789,79.19999694824219,700.0
2006-09-15,MOH.F,58.87187957763672,79.19999694824219,79.19999694824219,78.4000015258789,78.9000015258789,2800.0
2006-09-18,MOH.F,58.7752571105957,79.06999969482422,79.38999938964844,78.56999969482422,78.8499984741211,3800.0
2006-09-19,MOH.F,58.61171340942383,78.8499984741211,79.05000305175781,78.0,79.0,2200.0
2006-09-20,MOH.F,59.1320686340332,79.55000305175781,79.55000305175781,78.25,78.25,3500.0
2006-09-21,MOH.F,59.65239715576172,80.25,80.8499984741211,79.5,79.55000305175781,3000.0
2006-09-22,MOH.F,59.20639419555664,79.6500015258789,79.80000305175781,79.25,79.80000305175781,1000.0
2006-09-25,MOH.F,58.87187957763672,79.19999694824219,80.05000305175781,78.9000015258789,79.75,1700.0
2006-09-26,MOH.F,59.50373840332031,80.05000305175781,80.3499984741211,79.4000015258789,79.4000015258789,1000.0
2006-09-27,MOH.F,60.28423309326172,81.0999984741211,81.0999984741211,80.0,80.1500015258789,2500.0
2006-09-28,MOH.F,60.06123352050781,80.80000305175781,81.25,80.75,80.94999694824219,1900.0
2006-09-29,MOH.F,60.47004318237305,81.3499984741211,81.69999694824219,80.8499984741211,80.8499984741211,3500.0
2006-10-02,MOH.F,59.689571380615234,80.30000305175781,82.0999984741211,80.25,82.05000305175781,1500.0
2006-10-03,MOH.F,60.09840774536133,80.8499984741211,80.8499984741211,80.3499984741211,80.3499984741211,200.0
2006-10-04,MOH.F,59.986900329589844,80.69999694824219,81.0,80.5999984741211,80.8499984741211,500.0
2006-10-05,MOH.F,60.69306564331055,81.6500015258789,81.75,80.94999694824219,80.94999694824219,2000.0
2006-10-06,MOH.F,60.358551025390625,81.19999694824219,81.5,81.19999694824219,81.44999694824219,90.0
2006-10-09,MOH.F,60.09840774536133,80.8499984741211,81.80000305175781,80.8499984741211,81.80000305175781,100.0
2006-10-10,MOH.F,60.32138442993164,81.1500015258789,81.25,80.69999694824219,81.05000305175781,2200.0
2006-10-11,MOH.F,61.027557373046875,82.0999984741211,82.0999984741211,80.30000305175781,81.05000305175781,3700.0
2006-10-12,MOH.F,61.25056838989258,82.4000015258789,82.5,81.94999694824219,81.94999694824219,1900.0
2006-10-13,MOH.F,61.622222900390625,82.9000015258789,83.05000305175781,82.3499984741211,82.55000305175781,1100.0
2006-10-16,MOH.F,61.362056732177734,82.55000305175781,83.25,82.3499984741211,83.19999694824219,2400.0
2006-10-17,MOH.F,60.024070739746094,80.75,81.1500015258789,80.1500015258789,81.1500015258789,2100.0
2006-10-18,MOH.F,60.69306564331055,81.6500015258789,81.6500015258789,81.19999694824219,81.3499984741211,900.0
2006-10-19,MOH.F,60.767391204833984,81.75,82.05000305175781,81.05000305175781,81.0999984741211,1500.0
2006-10-20,MOH.F,60.581565856933594,81.5,82.25,81.5,82.0,1200.0
2006-10-23,MOH.F,61.21338653564453,82.3499984741211,82.44999694824219,81.80000305175781,82.0999984741211,400.0
2006-10-24,MOH.F,60.990394592285156,82.05000305175781,82.19999694824219,81.55000305175781,82.0,2400.0
2006-10-25,MOH.F,61.622222900390625,82.9000015258789,83.44999694824219,82.0,82.0,1500.0
2006-10-26,MOH.F,61.5107421875,82.75,83.80000305175781,82.75,83.5999984741211,3600.0
2006-10-27,MOH.F,61.21338653564453,82.3499984741211,83.0999984741211,81.75,83.0999984741211,800.0
2006-10-30,MOH.F,60.65591049194336,81.5999984741211,81.5999984741211,81.1500015258789,81.55000305175781,400.0
2006-10-31,MOH.F,60.65591049194336,81.5999984741211,82.25,81.4000015258789,81.44999694824219,1600.0
2006-11-01,MOH.F,60.50724411010742,81.4000015258789,81.61000061035156,81.4000015258789,81.5,1000.0
2006-11-02,MOH.F,59.317893981933594,79.80000305175781,81.05000305175781,79.80000305175781,81.05000305175781,1000.0
2006-11-03,MOH.F,59.65239715576172,80.25,80.44999694824219,79.80000305175781,79.80000305175781,200.0
2006-11-06,MOH.F,60.28423309326172,81.0999984741211,81.0999984741211,80.19999694824219,80.19999694824219,1500.0
2006-11-07,MOH.F,61.69657516479492,83.0,83.0999984741211,81.3499984741211,81.3499984741211,2200.0
2006-11-08,MOH.F,60.87889862060547,81.9000015258789,82.6500015258789,81.8499984741211,82.6500015258789,600.0
2006-11-09,MOH.F,60.804569244384766,81.80000305175781,82.25,81.6500015258789,82.25,800.0
2006-11-10,MOH.F,60.209903717041016,81.0,81.75,81.0,81.5,500.0
2006-11-13,MOH.F,61.73371887207031,83.05000305175781,83.05000305175781,81.25,81.25,1000.0
2006-11-14,MOH.F,61.99391174316406,83.4000015258789,83.4000015258789,83.19999694824219,83.4000015258789,1000.0
2006-11-15,MOH.F,62.10541534423828,83.55000305175781,84.25,83.55000305175781,83.8499984741211,2000.0
2006-11-16,MOH.F,62.328392028808594,83.8499984741211,83.9000015258789,83.5999984741211,83.5999984741211,2200.0
2006-11-17,MOH.F,62.477046966552734,84.05000305175781,84.3499984741211,84.0,84.0,600.0
2006-11-20,MOH.F,62.40271759033203,83.94999694824219,84.19999694824219,83.4000015258789,83.5999984741211,1900.0
2006-11-21,MOH.F,62.77439498901367,84.44999694824219,84.44999694824219,83.94999694824219,83.94999694824219,500.0
2006-11-22,MOH.F,62.40271759033203,83.94999694824219,84.9000015258789,83.80000305175781,84.3499984741211,1700.0
2006-11-23,MOH.F,61.84519958496094,83.19999694824219,84.30000305175781,83.1500015258789,84.19999694824219,1900.0
2006-11-24,MOH.F,60.804569244384766,81.80000305175781,83.0999984741211,81.6500015258789,83.0999984741211,1200.0
2006-11-27,MOH.F,59.392234802246094,79.9000015258789,81.75,79.5,81.30000305175781,11900.0
2006-11-28,MOH.F,59.09489059448242,79.5,79.9000015258789,79.0999984741211,79.1500015258789,6000.0
2006-11-29,MOH.F,59.466548919677734,80.0,80.19999694824219,79.6500015258789,79.6500015258789,4800.0
2006-11-30,MOH.F,58.202880859375,78.30000305175781,80.5999984741211,78.0,80.25,8400.0
2006-12-01,MOH.F,56.6790657043457,76.25,78.5999984741211,76.25,78.5,2400.0
2006-12-04,MOH.F,57.08790588378906,76.80000305175781,76.9000015258789,76.25,76.4000015258789,4200.0
2006-12-05,MOH.F,57.7197265625,77.6500015258789,77.75,76.8499984741211,76.8499984741211,2800.0
2006-12-06,MOH.F,57.310890197753906,77.0999984741211,78.0,76.5,78.0,1900.0
2006-12-07,MOH.F,57.533905029296875,77.4000015258789,77.6500015258789,76.6500015258789,76.69999694824219,3000.0
2006-12-08,MOH.F,57.49673080444336,77.3499984741211,77.3499984741211,76.6500015258789,77.0999984741211,5300.0
2006-12-11,MOH.F,58.46306228637695,78.6500015258789,78.8499984741211,78.05000305175781,78.05000305175781,3100.0
2006-12-12,MOH.F,58.01707458496094,78.05000305175781,78.6500015258789,78.05000305175781,78.6500015258789,3800.0
2006-12-13,MOH.F,58.79756164550781,79.0999984741211,79.30000305175781,78.30000305175781,78.30000305175781,1600.0
2006-12-14,MOH.F,59.20639419555664,79.6500015258789,79.6500015258789,78.80000305175781,79.55000305175781,2300.0
2006-12-15,MOH.F,59.466548919677734,80.0,80.0999984741211,79.5,79.94999694824219,1700.0
2006-12-18,MOH.F,59.243568420410156,79.69999694824219,80.4000015258789,79.69999694824219,80.4000015258789,2200.0
2006-12-19,MOH.F,59.20639419555664,79.6500015258789,79.6500015258789,78.8499984741211,79.19999694824219,4200.0
2006-12-20,MOH.F,59.466548919677734,80.0,80.19999694824219,79.5999984741211,79.75,1100.0
2006-12-21,MOH.F,58.983402252197266,79.3499984741211,80.4000015258789,79.19999694824219,79.9000015258789,3300.0
2006-12-22,MOH.F,58.16572570800781,78.25,79.5,78.19999694824219,79.5,2000.0
2006-12-27,MOH.F,59.392234802246094,79.9000015258789,79.9000015258789,78.55000305175781,78.8499984741211,1000.0
2006-12-28,MOH.F,59.466548919677734,80.0,80.55000305175781,79.75,80.55000305175781,500.0
2006-12-29,MOH.F,59.243568420410156,79.69999694824219,79.80000305175781,79.6500015258789,79.75,1100.0
2007-01-02,MOH.F,60.09840774536133,80.8499984741211,80.94999694824219,80.1500015258789,80.55000305175781,3200.0
2007-01-03,MOH.F,59.09489059448242,79.5,80.5,79.30000305175781,80.4000015258789,1800.0
2007-01-04,MOH.F,58.90906524658203,79.25,79.30000305175781,78.69999694824219,79.1500015258789,2400.0
2007-01-05,MOH.F,58.8347282409668,79.1500015258789,79.30000305175781,78.94999694824219,79.0999984741211,1000.0
2007-01-08,MOH.F,58.277225494384766,78.4000015258789,78.5999984741211,78.0,78.5999984741211,3700.0
2007-01-09,MOH.F,57.756900787353516,77.69999694824219,78.75,77.69999694824219,78.69999694824219,2000.0
2007-01-10,MOH.F,58.31440734863281,78.44999694824219,78.94999694824219,77.1500015258789,77.30000305175781,5400.0
2007-01-11,MOH.F,59.169227600097656,79.5999984741211,79.5999984741211,78.0999984741211,78.8499984741211,2700.0
2007-01-12,MOH.F,58.64889144897461,78.9000015258789,79.8499984741211,78.30000305175781,79.8499984741211,2900.0
2007-01-15,MOH.F,58.76039123535156,79.05000305175781,79.55000305175781,78.8499984741211,79.55000305175781,3400.0
2007-01-16,MOH.F,57.7940559387207,77.75,79.5,77.75,79.44999694824219,1600.0
2007-01-17,MOH.F,58.5002326965332,78.69999694824219,78.69999694824219,77.75,77.75,3300.0
2007-01-18,MOH.F,58.72321701049805,79.0,79.30000305175781,78.5999984741211,78.5999984741211,2200.0
2007-01-19,MOH.F,58.72321701049805,79.0,79.0999984741211,78.44999694824219,78.75,3300.0
2007-01-22,MOH.F,58.46306228637695,78.6500015258789,79.55000305175781,78.44999694824219,79.4000015258789,3700.0
2007-01-23,MOH.F,57.905555725097656,77.9000015258789,79.0,77.5,79.0,3000.0
2007-01-24,MOH.F,58.202880859375,78.30000305175781,78.5,77.9000015258789,78.3499984741211,1600.0
2007-01-25,MOH.F,58.5002326965332,78.69999694824219,79.5,78.0999984741211,78.0999984741211,1800.0
2007-01-26,MOH.F,58.16572570800781,78.25,78.75,77.8499984741211,78.1500015258789,2700.0
2007-01-29,MOH.F,59.02056884765625,79.4000015258789,79.4000015258789,78.55000305175781,78.55000305175781,2600.0
2007-01-30,MOH.F,60.50724411010742,81.4000015258789,81.75,79.25,79.55000305175781,3300.0
2007-01-31,MOH.F,60.06123352050781,80.80000305175781,81.69999694824219,80.75,81.69999694824219,1000.0
2007-02-01,MOH.F,60.39573669433594,81.25,82.19999694824219,81.25,81.75,2500.0
2007-02-02,MOH.F,60.43290710449219,81.30000305175781,81.5,80.8499984741211,81.4000015258789,900.0
2007-02-05,MOH.F,60.024070739746094,80.75,80.94999694824219,80.5,80.9000015258789,1100.0
2007-02-06,MOH.F,60.09840774536133,80.8499984741211,81.0999984741211,80.69999694824219,80.69999694824219,700.0
2007-02-07,MOH.F,60.50724411010742,81.4000015258789,81.4000015258789,80.75,80.75,600.0
2007-02-08,MOH.F,60.75252914428711,81.7300033569336,82.69999694824219,81.44999694824219,81.5999984741211,6700.0
2007-02-09,MOH.F,61.47355651855469,82.69999694824219,83.0,82.69999694824219,82.69999694824219,3800.0
2007-02-12,MOH.F,60.39573669433594,81.25,82.19999694824219,81.25,82.19999694824219,700.0
2007-02-13,MOH.F,61.06473159790039,82.1500015258789,82.1500015258789,81.55000305175781,81.75,100.0
2007-02-14,MOH.F,61.65938186645508,82.94999694824219,82.94999694824219,81.80000305175781,82.4000015258789,1300.0
2007-02-15,MOH.F,64.59555053710938,86.9000015258789,86.9000015258789,85.1500015258789,85.1500015258789,5300.0
2007-02-16,MOH.F,64.9300537109375,87.3499984741211,88.25,87.3499984741211,87.69999694824219,3100.0
2007-02-19,MOH.F,65.37605285644531,87.94999694824219,88.41000366210938,87.58999633789062,87.58999633789062,2000.0
2007-02-20,MOH.F,64.71448516845703,87.05999755859375,88.02999877929688,86.69999694824219,88.02999877929688,1000.0
2007-02-21,MOH.F,64.55093383789062,86.83999633789062,87.51000213623047,86.26000213623047,87.51000213623047,2000.0
2007-02-22,MOH.F,65.30172729492188,87.8499984741211,88.4000015258789,87.19999694824219,87.19999694824219,2600.0
2007-02-23,MOH.F,65.48756408691406,88.0999984741211,88.31999969482422,88.0,88.0,1600.0
2007-02-26,MOH.F,65.59906005859375,88.25,89.06999969482422,87.83000183105469,88.30000305175781,3700.0
2007-02-27,MOH.F,62.8264274597168,84.5199966430664,87.23999786376953,84.3499984741211,87.23999786376953,4900.0
2007-02-28,MOH.F,62.31352996826172,83.83000183105469,84.02999877929688,82.05999755859375,83.0,7000.0
